CountyNo;CountyName;State;Fips;Site;Lat;Long;Population;Area;Density;Infected
2687;red river;Texas;48;387;33.595;-95.07;14314;1050.2;13;9
2688;reeves;Texas;48;389;31.372;-103.529;13137;2635.9;4.5;57
2689;refugio;Texas;48;391;28.293;-97.239;7828;770.2;9.9;400
2690;roberts;Texas;48;393;35.719;-100.705;887;924.1;0.9;92
2691;robertson;Texas;48;395;30.965;-96.556;16000;854.6;18.9;83
2692;rockwall;Texas;48;397;32.911;-96.452;43080;127.1;458.4;195
2693;runnels;Texas;48;399;31.803;-99.993;11495;1050.7;10.4;184
2694;rusk;Texas;48;401;32.19;-94.796;47372;923.4;52;237
2695;sabine;Texas;48;403;31.341;-93.854;10469;490.3;21.2;73
2696;san augustine;Texas;48;405;31.452;-94.148;8946;527.9;16.9;264
2697;san jacinto;Texas;48;407;30.557;-95.124;22246;570.7;43.2;64
2698;san patricio;Texas;48;409;27.949;-97.405;67138;691.7;98.6;88
2699;san saba;Texas;48;411;31.187;-98.763;6186;1134.5;5.4;342
2700;schleicher;Texas;48;413;30.866;-100.592;2935;1310.6;2.1;105
2701;scurry;Texas;48;415;32.705;-100.905;16361;902.5;17.8;54
2702;shackelford;Texas;48;417;32.689;-99.317;3302;914;3.5;39
2703;shelby;Texas;48;419;31.821;-94.175;25224;794.1;32.9;224
2704;sherman;Texas;48;421;36.338;-101.984;3186;923;3.4;50
2705;smith;Texas;48;423;32.328;-95.296;174706;928.7;200.7;369
2706;somervell;Texas;48;425;32.234;-97.754;6809;186.5;40;89
2707;starr;Texas;48;427;26.39;-98.846;53597;1223;48.9;69
2708;stephens;Texas;48;429;32.756;-98.905;9674;894.6;10.6;89
2709;sterling;Texas;48;431;31.837;-101;1393;923.4;1.4;53
2710;stonewall;Texas;48;433;33.144;-100.237;1693;918.7;1.5;295
2711;sutton;Texas;48;435;30.561;-100.63;4077;1453.8;2.8;73
2712;swisher;Texas;48;437;34.527;-101.77;8378;890.1;8.8;169
2713;tarrant;Texas;48;439;32.759;-97.24;1446219;863.4;1839.3;86
2714;taylor;Texas;48;441;32.427;-99.771;126555;915.5;136.7;16
2715;terrell;Texas;48;443;30.159;-102.328;1081;2357.7;0.4;200
2716;terry;Texas;48;445;33.186;-102.273;12761;889.9;14.1;192
2717;throckmorton;Texas;48;447;33.142;-99.137;1850;912.3;1.8;65
2718;titus;Texas;48;449;33.18;-94.969;28118;410.5;71.2;57
2719;tom green;Texas;48;451;31.454;-100.459;104010;1522.1;68.2;93
2720;travis;Texas;48;453;30.307;-97.751;812280;989.4;879.2;88
2721;trinity;Texas;48;455;31.005;-95.242;13779;692.8;20.7;24
2722;tyler;Texas;48;457;30.742;-94.358;20871;922.9;22.5;53
2723;upshur;Texas;48;459;32.699;-94.927;35291;587.5;63.7;429
2724;upton;Texas;48;461;31.191;-102.116;3404;1241.3;2.5;121
2725;uvalde;Texas;48;463;29.245;-99.758;25926;1556.5;17.1;112
2726;val verde;Texas;48;465;29.38;-100.899;44856;3170.4;15;34
2727;van zandt;Texas;48;467;32.583;-95.834;48140;848.7;61.3;4769
2728;victoria;Texas;48;469;28.818;-96.991;84088;882.5;97.2;37
2729;walker;Texas;48;471;30.733;-95.532;61758;787.4;79;28
2730;waller;Texas;48;473;30.022;-95.974;32663;513.2;67.7;6
2731;ward;Texas;48;475;31.562;-102.931;10909;835.5;12.4;64
2732;washington;Texas;48;477;30.182;-96.397;30373;609.2;51.3;108
2733;webb;Texas;48;479;27.515;-99.478;193117;3356.9;65.4;147
2734;wharton;Texas;48;481;29.279;-96.174;41188;1090.1;38.2;579
2735;wheeler;Texas;48;483;35.347;-100.265;5284;914.3;5.2;286
2736;wichita;Texas;48;485;33.925;-98.552;131664;627.8;202.8;134
2737;wilbarger;Texas;48;487;34.147;-99.295;14676;970.9;14.6;7
2738;willacy;Texas;48;489;26.454;-97.777;20082;596.7;33.9;362
2739;williamson;Texas;48;491;30.553;-97.706;249967;1122.8;283.2;10
2740;wilson;Texas;48;493;29.216;-98.137;32408;807;45.5;216
2741;winkler;Texas;48;495;31.841;-103.1;7173;841;8;79
2742;wise;Texas;48;497;33.167;-97.644;48793;904.6;61.4;347
2743;wood;Texas;48;499;32.772;-95.392;36752;650.2;62.1;99
2744;yoakum;Texas;48;501;33.031;-102.832;7322;799.8;9.2;7
2745;young;Texas;48;503;33.17;-98.629;17943;922.3;19.4;10
2746;zapata;Texas;48;505;26.904;-99.269;12182;996.8;13.2;70
2747;zavala;Texas;48;507;28.758;-99.804;11600;1298.5;9;68
2748;beaver;Utah;49;1;38.302;-112.785;6005;2590;2.3;151
2749;box elder;Utah;49;3;41.594;-112.101;42745;5723.3;7.8;31
2750;cache;Utah;49;5;41.748;-111.839;91391;1164.5;83.7;206
2751;carbon;Utah;49;7;39.601;-110.775;20422;1478.5;13.3;51
2752;daggett;Utah;49;9;40.967;-109.656;921;698.3;1.3;117
2753;davis;Utah;49;11;41.017;-111.948;238994;304.5;857.9;6
2754;duchesne;Utah;49;13;40.288;-110.173;14371;3238.1;4.6;290
2755;emery;Utah;49;15;39.219;-110.937;10860;4462.1;2.4;374
2756;garfield;Utah;49;17;37.767;-112.073;4735;5174.2;0.9;3
2757;grand;Utah;49;19;38.581;-109.539;8485;3671.4;2.4;90
2758;iron;Utah;49;21;37.711;-113.071;33779;3298;11;57
2759;juab;Utah;49;23;39.744;-111.926;8238;3391.7;2.7;138
2760;kane;Utah;49;25;37.121;-112.403;6046;3992;1.5;24
2761;millard;Utah;49;27;39.218;-112.502;12405;6589.1;1.9;5655
2762;morgan;Utah;49;29;41.074;-111.719;7129;609.1;12.5;275
2763;piute;Utah;49;31;38.29;-112.215;1435;757.8;1.8;162
2764;rich;Utah;49;33;41.737;-111.253;1961;1028.5;2;546
2765;salt lake;Utah;49;35;40.655;-111.912;898387;737.4;1268.4;69
2766;san juan;Utah;49;37;37.474;-109.547;14413;7820.2;1.8;88
2767;sanpete;Utah;49;39;39.386;-111.604;22763;1588.1;14.9;37
2768;sevier;Utah;49;41;38.779;-112.039;18842;1910.2;10.2;33
2769;summit;Utah;49;43;40.729;-111.475;29736;1871.1;18.1;16
2770;tooele;Utah;49;45;40.543;-112.425;40735;6930.4;7.2;481
2771;uintah;Utah;49;47;40.425;-109.6;25224;4477.1;6;397
2772;utah;Utah;49;49;40.262;-111.704;368536;1998.3;201.8;551
2773;wasatch;Utah;49;51;40.495;-111.411;15215;1177.4;15.4;7
2774;washington;Utah;49;53;37.14;-113.522;90354;2426.6;45.3;43
2775;wayne;Utah;49;55;38.363;-111.445;2509;2460.3;1;235
2776;weber;Utah;49;57;41.223;-111.985;196533;575.5;362.5;112
2777;addison;Vermont;50;1;44.062;-73.166;35974;768;48;166
2778;bennington;Vermont;50;3;42.97;-73.155;36994;676.3;54.6;8
2779;caledonia;Vermont;50;5;44.466;-72.078;29702;650.6;46.8;217
2780;chittenden;Vermont;50;7;44.482;-73.149;146571;538.7;277.1;13
2781;essex;Vermont;50;9;44.676;-71.741;6459;665.2;10;46
2782;franklin;Vermont;50;11;44.841;-72.996;45417;637;74.7;193
2783;grand isle;Vermont;50;13;44.794;-73.299;6901;82.6;92.5;220
2784;lamoille;Vermont;50;15;44.585;-72.652;23233;460.9;53;149
2785;orange;Vermont;50;17;43.994;-72.398;28226;688.6;42.4;256
2786;orleans;Vermont;50;19;44.868;-72.222;26277;697.7;39.2;303
2787;rutland;Vermont;50;21;43.601;-73.044;63400;932.5;68.2;58
2788;washington;Vermont;50;23;44.241;-72.583;58039;689;85.7;418
2789;windham;Vermont;50;25;42.955;-72.618;44216;788.7;56.1;288
2790;windsor;Vermont;50;27;43.546;-72.492;57418;971.2;59.7;93
2791;accomack:main;Virginia;51;1;37.799;-75.621;38305;455.1;86.5;89
2793;albemarle;Virginia;51;3;38.053;-78.516;79236;722.6;122.8;32
2794;alleghany;Virginia;51;5;37.795;-79.962;12926;445.5;37.6;83
2795;amelia;Virginia;51;7;37.339;-77.978;11400;356.9;33.4;119
2796;amherst;Virginia;51;9;37.517;-79.103;31894;475.2;67.3;299
2797;appomattox;Virginia;51;11;37.359;-78.83;13705;333.7;41.7;401
2798;arlington;Virginia;51;13;38.874;-77.102;317736;25.9;7182.1;211
2799;augusta;Virginia;51;15;38.128;-79.038;65615;967.2;71.1;407
2800;bath;Virginia;51;17;38.013;-79.767;5048;529.3;9.4;82
2801;bedford;Virginia;51;19;37.315;-79.511;66670;754.6;84.5;77
2802;bland;Virginia;51;21;37.157;-81.086;6871;358.7;19.6;85
2803;botetourt;Virginia;51;23;37.448;-79.847;30496;542.7;58.5;328
2804;brunswick;Virginia;51;25;36.758;-77.857;18419;566.1;32.1;63
2805;buchanan;Virginia;51;27;37.264;-82.058;26978;503.8;50;333
2806;buckingham;Virginia;51;29;37.578;-78.478;15623;580.9;27.4;149
2807;campbell;Virginia;51;31;37.254;-79.164;51078;504.5;102.5;119
2808;caroline;Virginia;51;33;38.009;-77.418;22121;532.5;45.1;59
2809;carroll;Virginia;51;35;36.714;-80.762;29245;476.3;61.9;42
2810;charles city;Virginia;51;36;37.38;-77.101;6926;182.8;39;185
2811;charlotte;Virginia;51;37;37.01;-78.63;12472;475;26.1;86
2812;chesterfield;Virginia;51;41;37.421;-77.546;259903;425.8;664.5;223
2813;clarke;Virginia;51;43;39.127;-77.99;12652;176.6;78.4;234
2814;craig;Virginia;51;45;37.472;-80.181;5091;330.6;15.5;284
2815;culpeper;Virginia;51;47;38.5;-77.998;34262;381.3;105.4;116
2816;cumberland;Virginia;51;49;37.482;-78.263;9017;298.5;30.7;78
2817;dickenson;Virginia;51;51;37.142;-82.38;16395;330.5;48.9;323
2818;dinwiddie;Virginia;51;53;37.136;-77.561;24533;503.7;50;203
2819;essex;Virginia;51;57;37.913;-76.905;9989;257.1;40.2;224
2820;fairfax;Virginia;51;59;38.844;-77.256;991247;394.8;2541.1;189
2821;fauquier;Virginia;51;61;38.699;-77.778;55139;649.6;97.4;31
2822;floyd;Virginia;51;63;36.943;-80.345;13874;381.2;37.9;78
2823;fluvanna;Virginia;51;65;37.883;-78.3;20047;288.1;82.1;83
2824;franklin;Virginia;51;67;37.014;-79.866;55632;692.1;72;166
2825;frederick;Virginia;51;69;39.172;-78.193;59209;414.6;160.7;308
2826;giles;Virginia;51;71;37.319;-80.719;16657;357.3;47.5;249
2827;gloucester;Virginia;51;73;37.371;-76.528;34780;217.8;171.1;78
2828;goochland;Virginia;51;75;37.703;-77.856;16863;280.5;66.9;169
2829;grayson;Virginia;51;77;36.654;-81.141;17917;442.7;37.2;244
2830;greene;Virginia;51;79;38.256;-78.425;15244;156.6;108.7;136
2831;greensville;Virginia;51;81;36.707;-77.545;11560;295.2;38.9;465
2832;halifax;Virginia;51;83;36.751;-78.925;37355;819.3;44.4;171
2833;hanover;Virginia;51;85;37.688;-77.421;86320;472.5;203.3;13
2834;henrico;Virginia;51;87;37.6;-77.495;262300;238.5;1159.5;418
2835;henry;Virginia;51;89;36.691;-79.905;57930;382.3;148.9;25
2836;highland;Virginia;51;91;38.388;-79.569;2536;415.2;6;101
2837;isle of wight;Virginia;51;93;36.918;-76.668;29728;315.9;103.8;58
2838;james city;Virginia;51;95;37.288;-76.752;48102;142.9;388.4;41
2839;king and queen;Virginia;51;97;37.699;-76.893;6630;315.2;21.5;67
2840;king george;Virginia;51;99;38.291;-77.149;16803;180;107.5;351
2841;king william;Virginia;51;101;37.7;-77.057;13146;273.9;52.3;244
2842;lancaster;Virginia;51;103;37.703;-76.438;11567;133.3;90.3;110
2843;lee;Virginia;51;105;36.719;-83.108;23589;437.1;54.6;64
2844;loudoun;Virginia;51;107;39.06;-77.5;169599;519.9;460;307
2845;louisa;Virginia;51;109;37.977;-77.961;25627;497.3;57.9;36
2846;lunenburg;Virginia;51;111;36.97;-78.216;13146;431.7;30.3;394
2847;madison;Virginia;51;113;38.381;-78.235;12520;321.4;40.9;52
2848;mathews;Virginia;51;115;37.442;-76.34;9207;85.9;107.4;129
2849;mecklenburg;Virginia;51;117;36.695;-78.331;32380;623.9;52.1;42
2850;middlesex;Virginia;51;119;37.602;-76.506;9932;130.3;80.5;495
2851;montgomery;Virginia;51;121;37.19;-80.411;83629;388.2;216.3;304
2852;suffolk;Virginia;51;800;36.765;-76.569;63677;400;191.5;18
2853;nelson;Virginia;51;125;37.81;-78.873;14445;472.4;31.5;76
2854;new kent;Virginia;51;127;37.499;-77.041;13462;209.5;74.2;110
2855;northampton;Virginia;51;131;37.388;-75.916;13093;207.4;64.1;30
2856;northumberland;Virginia;51;133;37.889;-76.409;12259;191.3;67.4;13
2857;nottoway;Virginia;51;135;37.145;-78.074;15725;314.7;49.7;136
2858;orange;Virginia;51;137;38.256;-77.998;25881;340.5;85.1;451
2859;page;Virginia;51;139;38.605;-78.5;23177;311.1;76.3;3
2860;patrick;Virginia;51;141;36.656;-80.282;19407;483.1;39.8;121
2861;pittsylvania;Virginia;51;143;36.775;-79.407;61745;970.8;63.6;39
2862;powhatan;Virginia;51;145;37.549;-77.867;22377;260.2;99.4;64
2863;prince edward;Virginia;51;147;37.259;-78.425;19720;352.8;57.6;160
2864;prince george;Virginia;51;149;37.213;-77.274;33047;265.6;129.2;27
2865;prince william;Virginia;51;153;38.679;-77.381;280813;337.7;996.6;197
2866;pulaski;Virginia;51;155;37.081;-80.708;35127;320.6;109.7;479
2867;rappahannock;Virginia;51;157;38.692;-78.126;6983;266.7;26.9;159
2868;richmond;Virginia;51;159;37.945;-76.711;206599;191.5;46.9;90
2869;roanoke;Virginia;51;161;37.27;-79.988;180689;250.4;350.2;500
2870;rockbridge;Virginia;51;163;37.785;-79.429;20808;599.6;35.2;12
2871;rockingham;Virginia;51;165;38.456;-78.837;67725;851.1;82.5;30
2872;russell;Virginia;51;167;36.942;-82.079;30308;474.7;60.9;97
2873;scott;Virginia;51;169;36.684;-82.593;23403;536.6;42.8;322
2874;shenandoah;Virginia;51;171;38.862;-78.539;35075;512.2;74.3;38
2875;smyth;Virginia;51;173;36.83;-81.576;33081;452.1;72;86
2876;southampton;Virginia;51;175;36.711;-77.078;17482;599.6;29.3;92
2877;spotsylvania;Virginia;51;177;38.237;-77.572;90395;400.9;279;274
2878;stafford;Virginia;51;179;38.418;-77.445;92446;270.4;424.6;54
2879;surry;Virginia;51;181;37.119;-76.87;6829;279.1;25;184
2880;sussex;Virginia;51;183;36.967;-77.21;12504;490.7;24.3;396
2881;tazewell;Virginia;51;185;37.144;-81.573;44598;519.7;86.1;41
2882;warren;Virginia;51;187;38.923;-78.184;31584;213.7;160.9;232
2883;washington;Virginia;51;191;36.704;-81.971;51103;562.9;92.4;62
2884;westmoreland;Virginia;51;193;38.151;-76.837;16718;229.3;74.3;157
2885;wise;Virginia;51;195;36.952;-82.609;40123;404;103.3;90
2886;wythe;Virginia;51;197;36.919;-81.068;27599;463.2;60.5;157
2887;york;Virginia;51;199;37.169;-76.487;56297;105.6;576.3;108
2888;hampton;Virginia;51;650;37.044;-76.366;146437;15;8546.8;52
2889;newport news;Virginia;51;700;37.088;-76.496;180150;6.9;905;268
2890;norfolk;Virginia;51;710;36.897;-76.26;234403;12.9;1341.8;39
2891;virginia beach;Virginia;51;810;36.824;-76.099;425257;6.8;912.1;297
2892;adams;Washington;53;1;46.875;-118.988;16428;1925;8.6;415
2893;asotin;Washington;53;3;46.388;-117.067;20551;635.3;32.8;173
2894;benton;Washington;53;5;46.231;-119.276;142475;1703.1;91.6;534
2895;chelan;Washington;53;7;47.533;-120.348;66616;2921.4;23.6;81
2896;clallam;Washington;53;9;48.095;-123.488;64525;1739.5;39;48
2897;clark;Washington;53;11;45.678;-122.566;345238;628.2;624.6;68
2898;columbia;Washington;53;13;46.327;-117.98;4064;868.8;4.8;279
2899;cowlitz;Washington;53;15;46.143;-122.907;92948;1138.6;84.5;83
2900;douglas;Washington;53;17;47.517;-120.162;32603;1820.5;18.9;80
2901;ferry;Washington;53;19;48.625;-118.531;7260;2204;3.4;195
2902;franklin;Washington;53;21;46.316;-119.101;49347;1242.4;47.9;197
2903;garfield;Washington;53;23;46.478;-117.576;2397;710.5;3.3;362
2904;grant;Washington;53;25;47.156;-119.459;74698;2681.1;29.8;75
2905;grays harbor;Washington;53;27;46.996;-123.763;67194;1916.9;36.7;57
2906;island;Washington;53;29;48.208;-122.577;71558;208.4;380.4;127
2907;jefferson;Washington;53;31;48.01;-122.823;25953;1814.2;15.5;328
2908;king;Washington;53;33;47.549;-122.236;1737034;2126;835.9;230
2909;kitsap;Washington;53;35;47.612;-122.634;231969;396;603.9;67
2910;kittitas;Washington;53;37;47.048;-120.627;33362;2297.2;15.5;210
2911;klickitat;Washington;53;39;45.795;-121.11;19161;1872.4;10.6;65
2912;lewis;Washington;53;41;46.618;-122.819;68600;2407.7;29.7;23
2913;lincoln;Washington;53;43;47.617;-118.338;10184;2311.2;4.5;313
2914;mason;Washington;53;45;47.283;-123.046;49405;961.1;55.8;487
2915;okanogan;Washington;53;47;48.443;-119.574;39564;5268.1;7.5;199
2916;pacific;Washington;53;49;46.534;-123.894;20984;933;22.8;50
2917;pend oreille;Washington;53;51;48.292;-117.225;11732;1400.3;8.9;74
2918;pierce:main;Washington;53;53;47.183;-122.42;700820;1678.9;444;264
2922;san juan:san juan island;Washington;53;55;48.572;-122.978;14077;174.9;86.8;30
2923;skagit;Washington;53;57;48.468;-122.336;102979;1735.1;64;98
2924;skamania;Washington;53;59;45.695;-121.916;9872;1656.4;6.4;198
2925;snohomish;Washington;53;61;47.927;-122.193;606024;2089.1;308.4;61
2926;spokane;Washington;53;63;47.68;-117.373;417939;1763.6;247;84
2927;stevens;Washington;53;65;48.303;-117.821;40066;2478.3;16.7;37
2928;thurston;Washington;53;67;47.003;-122.848;207355;727;309;12
2929;wahkiakum;Washington;53;69;46.238;-123.433;3824;264.2;14.2;145
2930;walla walla;Washington;53;71;46.082;-118.393;55180;1270.5;45.1;3577
2931;whatcom;Washington;53;73;48.819;-122.483;166814;2119.5;85;354
2932;whitman;Washington;53;75;46.81;-117.236;40740;2159.4;18.6;179
2933;yakima;Washington;53;77;46.517;-120.421;222581;4296.2;53.3;131
2934;barbour;West Virginia;54;1;39.112;-80.006;15557;340.8;45.4;443
2935;berkeley;West Virginia;54;3;39.459;-77.983;75905;321.1;278.3;56
2936;boone;West Virginia;54;5;38.054;-81.75;25535;503;51.1;161
2937;braxton;West Virginia;54;7;38.691;-80.727;14702;513.5;29.1;96
2938;brooke;West Virginia;54;9;40.307;-80.585;25447;88.9;278.9;34
2939;cabell;West Virginia;54;11;38.413;-82.342;96784;281.6;336.7;143
2940;calhoun;West Virginia;54;13;38.853;-81.105;7582;280.6;26.4;83
2941;clay;West Virginia;54;15;38.464;-81.103;10330;342.4;30.4;93
2942;doddridge;West Virginia;54;17;39.283;-80.713;7403;320.4;23.1;226
2943;fayette;West Virginia;54;19;38.035;-81.136;47579;663.9;70.9;242
2944;gilmer;West Virginia;54;21;38.925;-80.836;7160;340;20.5;18
2945;grant;West Virginia;54;23;39.061;-79.165;11299;477.2;24.2;69
2946;greenbrier;West Virginia;54;25;37.86;-80.499;34453;1021.3;34.2;209
2947;hampshire;West Virginia;54;27;39.328;-78.619;20203;641.7;33.6;74
2948;hancock;West Virginia;54;29;40.481;-80.569;32667;83;379.4;6
2949;hardy;West Virginia;54;31;39.033;-78.883;12669;583.4;22.6;222
2950;harrison;West Virginia;54;33;39.289;-80.347;68652;416;164.2;199
2951;jackson;West Virginia;54;35;38.843;-81.713;28000;465.8;61.1;42
2952;jefferson;West Virginia;54;37;39.315;-77.846;42190;209.5;227.5;574
2953;kanawha;West Virginia;54;39;38.361;-81.651;200073;903.1;216.2;309
2954;lewis;West Virginia;54;41;39.034;-80.471;16919;382.1;44.8;66
2955;lincoln;West Virginia;54;43;38.199;-82.071;22108;437.4;51.6;94
2956;logan;West Virginia;54;45;37.85;-81.966;37710;454.2;80.4;16
2957;mcdowell;West Virginia;54;47;37.389;-81.645;27329;534.7;46.2;231
2958;marion;West Virginia;54;49;39.487;-80.183;56598;309.7;182.3;371
2959;marshall;West Virginia;54;51;39.926;-80.704;35519;307;113.1;216
2960;mason;West Virginia;54;53;38.831;-82.061;25957;431.9;60.1;85
2961;mercer;West Virginia;54;55;37.35;-81.146;62980;420.4;147.6;33
2962;mineral;West Virginia;54;57;39.467;-78.912;27078;327.7;82.8;92
2963;mingo;West Virginia;54;59;37.701;-82.15;28253;422.6;64.8;16
2964;monongalia;West Virginia;54;61;39.636;-79.966;81866;361.2;232.4;474
2965;monroe;West Virginia;54;63;37.548;-80.637;14583;473.4;28.7;115
2966;morgan;West Virginia;54;65;39.584;-78.226;14943;228.7;69.1;55
2967;nicholas;West Virginia;54;67;38.275;-80.769;26562;648.6;40.5;65
2968;ohio;West Virginia;54;69;40.077;-80.675;47427;106.2;427.5;268
2969;pendleton;West Virginia;54;71;38.669;-79.34;8196;697.9;11.3;20
2970;pleasants;West Virginia;54;73;39.38;-81.197;7514;130.7;56.9;75
2971;pocahontas;West Virginia;54;75;38.289;-80.021;9131;940.3;9.6;11
2972;preston;West Virginia;54;77;39.476;-79.689;29334;648.3;46.1;90
2973;putnam;West Virginia;54;79;38.474;-81.925;51589;346.2;155.5;123
2974;raleigh;West Virginia;54;81;37.77;-81.208;79220;606.9;130.5;15
2975;randolph;West Virginia;54;83;38.866;-79.869;28262;1039.7;27.4;71
2976;ritchie;West Virginia;54;85;39.213;-81.044;10343;453.5;23.1;625
2977;roane;West Virginia;54;87;38.731;-81.346;15446;483.6;31.8;51
2978;summers;West Virginia;54;89;37.662;-80.862;12999;361.2;38.2;158
2979;taylor;West Virginia;54;91;39.337;-80.06;16089;172.8;93.8;23
2980;tucker;West Virginia;54;93;39.112;-79.612;7321;418.9;16.8;64
2981;tyler;West Virginia;54;95;39.512;-80.927;9592;257.6;36.4;44
2982;upshur;West Virginia;54;97;38.954;-80.229;23404;354.8;67.6;591
2983;wayne;West Virginia;54;99;38.263;-82.491;42903;505.8;84.1;17
2984;webster;West Virginia;54;101;38.474;-80.477;9719;556;17.7;276
2985;wetzel;West Virginia;54;103;39.628;-80.758;17693;359.2;47.5;3
2986;wirt;West Virginia;54;105;39.055;-81.39;5873;233;25;140
2987;wood;West Virginia;54;107;39.267;-81.531;87986;367.3;237.1;382
2988;wyoming;West Virginia;54;109;37.626;-81.563;25708;500.9;49.3;180
2989;adams;Wisconsin;55;1;43.952;-89.792;18643;647.7;31.6;17
2990;ashland;Wisconsin;55;3;46.461;-90.779;16866;1043.8;16;107
2991;barron;Wisconsin;55;5;45.437;-91.821;44963;862.8;52.8;9
2992;bayfield;Wisconsin;55;7;46.59;-91.095;15013;1476.2;10.3;92
2993;brown;Wisconsin;55;9;44.499;-88.03;226778;528.7;448.6;298
2994;buffalo;Wisconsin;55;11;44.373;-91.75;13804;684.5;20.2;64
2995;burnett;Wisconsin;55;13;45.835;-92.404;15674;821.5;20.2;486
2996;calumet;Wisconsin;55;15;44.136;-88.246;40631;319.9;136.8;152
2997;chippewa;Wisconsin;55;17;44.99;-91.333;55195;1010.4;58.3;4
2998;clark;Wisconsin;55;19;44.778;-90.55;33557;1215.6;28.1;43
2999;columbia;Wisconsin;55;21;43.464;-89.37;52468;774;70.8;183
3000;crawford;Wisconsin;55;23;43.164;-91.008;17243;572.7;29.7;37
3001;dane;Wisconsin;55;25;43.073;-89.393;426526;1201.9;377.4;180
3002;dodge;Wisconsin;55;27;43.435;-88.712;85897;882.2;99.8;40
3003;door;Wisconsin;55;29;44.906;-87.342;27961;482;58.7;441
3004;douglas;Wisconsin;55;31;46.635;-92.021;43287;1309.1;33.6;115
3005;dunn;Wisconsin;55;33;44.916;-91.9;39858;852;48.7;86
3006;eau claire;Wisconsin;55;35;44.791;-91.454;93142;637.6;147.8;192
3007;florence;Wisconsin;55;37;45.854;-88.24;5088;488;10.3;67
3008;fond du lac;Wisconsin;55;39;43.765;-88.488;97296;719.6;137.1;96
3009;forest;Wisconsin;55;41;45.563;-88.803;10024;1014.1;9.8;23
3010;grant;Wisconsin;55;43;42.826;-90.621;49597;1147.9;43.3;225
3011;green;Wisconsin;55;45;42.66;-89.576;33647;584;59.3;153
3012;green lake;Wisconsin;55;47;43.846;-89.013;19105;349.4;55;155
3013;iowa;Wisconsin;55;49;42.982;-90.132;22780;762.7;30.7;61
3014;iron;Wisconsin;55;51;46.347;-90.193;6861;757.2;8.8;241
3015;jackson;Wisconsin;55;53;44.321;-90.9;19100;987.3;19.9;418
3016;jefferson;Wisconsin;55;55;43.041;-88.789;74021;557;140.9;75
3017;juneau;Wisconsin;55;57;43.838;-90.103;24316;767.6;33.3;35
3018;kenosha;Wisconsin;55;59;42.573;-87.919;149577;272.5;581.5;83
3019;kewaunee;Wisconsin;55;61;44.529;-87.585;20187;342.6;60.3;143
3020;la crosse;Wisconsin;55;63;43.853;-91.208;107120;452.7;240.2;39
3021;lafayette;Wisconsin;55;65;42.659;-90.131;16137;633.6;25.7;59
3022;langlade;Wisconsin;55;67;45.186;-89.105;20740;872.7;24;7
3023;lincoln;Wisconsin;55;69;45.288;-89.687;29641;883.3;34.2;98
3024;manitowoc;Wisconsin;55;71;44.106;-87.719;82887;591.5;138.4;12
3025;marathon;Wisconsin;55;73;44.911;-89.711;125834;1545;82.7;13
3026;marinette;Wisconsin;55;75;45.233;-87.851;43384;1401.8;30.9;23
3027;marquette;Wisconsin;55;77;43.807;-89.412;15832;455.5;32.9;195
3028;milwaukee;Wisconsin;55;79;43.036;-87.96;940164;241.6;3840.4;95
3029;monroe;Wisconsin;55;81;43.943;-90.637;40899;900.8;47;62
3030;oconto;Wisconsin;55;83;44.912;-88.15;35634;998;37.7;92
